"Date","state","Series"
189,"RI",57.5
189,"SC",37.4
189,"SD",44.8
189,"TN",34.6
189,"TX",40
189,"UT",36.5
189,"VA",50.6
189,"VT",64.5
189,"WA",53.1
189,"WI",48.1
189,"WV",36.6
189,"WY",33.8
196,"AK",42.9
196,"AL",32.5
196,"AR",34.1
196,"AZ",40.2
196,"CA",49.8
196,"CO",51.8
196,"CT",60.7
196,"DE",50
196,"FL",45.8
196,"GA",36.6
196,"HI",51.7
196,"IA",48
196,"ID",36
196,"IL",46.2
196,"IN",39.9
196,"KS",41.9
196,"KY",43.5
196,"LA",34.6
196,"MA",61.6
196,"MD",56
196,"ME",61
196,"MI",47.1
196,"MN",51.8
196,"MO",39.1
196,"MS",29.8
196,"MT",42.9
196,"NC",41.7
196,"ND",38.8
196,"NE",47.7
196,"NH",55.6
196,"NJ",55.1
196,"NM",54.5
196,"NV",41.9
196,"NY",54
196,"OH",44.7
196,"OK",38.4
196,"OR",52.7
196,"PA",49.6
196,"RI",58.9
196,"SC",38.7
196,"SD",45.4
196,"TN",35.4
196,"TX",41.2
196,"UT",37.3
196,"VA",51.8
196,"VT",65.6
196,"WA",54.5
196,"WI",49.5
196,"WV",37.2
196,"WY",34.4
203,"AK",44.2
203,"AL",33
203,"AR",34.6
203,"AZ",43.6
203,"CA",50.5
203,"CO",52.5
203,"CT",61.3
203,"DE",50.7
203,"FL",46.5
203,"GA",37
203,"HI",52.3
203,"IA",48.4
203,"ID",36.4
203,"IL",46.7
203,"IN",42.7
203,"KS",42.3
203,"KY",44
203,"LA",35.5
203,"MA",62.2
203,"MD",56.7
203,"ME",62.1
203,"MI",47.4
203,"MN",52.3
203,"MO",39.4
203,"MS",33.2
203,"MT",43.2
203,"NC",42.2
203,"ND",39.1
203,"NE",48
203,"NH",56.8
203,"NJ",55.9
203,"NM",55.2
203,"NV",42.5
203,"NY",54.8
203,"OH",45.2
203,"OK",38.8
203,"OR",54.3
203,"PA",50.3
203,"RI",59.5
203,"SC",39.2
203,"SD",45.8
203,"TN",37.7
203,"TX",41.8
203,"UT",37.8
203,"VA",52.5
203,"VT",66.1
203,"WA",55.4
203,"WI",50.4
203,"WV",37.5
203,"WY",35.4
210,"AK",44.7
210,"AL",33.4
210,"AR",35.1
210,"AZ",44.2
210,"CA",51.3
210,"CO",53.2
210,"CT",61.9
210,"DE",51.3
210,"FL",47.2
210,"GA",37.5
210,"HI",52.7
210,"IA",48.8
210,"ID",36.8
210,"IL",47.3
210,"IN",43.2
210,"KS",42.7
210,"KY",44.5
210,"LA",35.9
210,"MA",62.8
210,"MD",57.4
210,"ME",62.6
210,"MI",48
210,"MN",52.8
210,"MO",39.9
210,"MS",33.6
210,"MT",43.6
210,"NC",42.7
210,"ND",39.4
210,"NE",48.5
210,"NH",57.4
210,"NJ",56.6
210,"NM",55.8
210,"NV",43.1
210,"NY",55.6
210,"OH",45.6
210,"OK",39.2
210,"OR",54.9
210,"PA",50.9
210,"RI",60.1
210,"SC",39.6
210,"SD",46.1
210,"TN",38.2
210,"TX",42.5
210,"UT",43.5
210,"VA",53.1
210,"VT",66.6
210,"WA",56.2
210,"WI",50.8
210,"WV",38.7
210,"WY",35.8
217,"AK",45.1
217,"AL",33.9
217,"AR",35.5
217,"AZ",44.6
217,"CA",51.9
217,"CO",53.7
217,"CT",62.5
217,"DE",51.9
217,"FL",47.9
217,"GA",38
217,"HI",53.1
217,"IA",49.1
217,"ID",37
217,"IL",47.8
217,"IN",43.6
217,"KS",43.2
217,"KY",44.9
217,"LA",36.3
217,"MA",63.3
217,"MD",58
217,"ME",62.9
217,"MI",48.4
217,"MN",53.2
217,"MO",40.4
217,"MS",33.9
217,"MT",43.9
217,"NC",43.2
217,"ND",39.7
217,"NE",48.9
217,"NH",57.8
217,"NJ",57.3
217,"NM",56.3
217,"NV",43.6
217,"NY",56.2
217,"OH",46
217,"OK",39.6
217,"OR",55.4
217,"PA",51.5
217,"RI",60.7
217,"SC",40
217,"SD",46.4
217,"TN",38.5
217,"TX",43.1
217,"UT",44
217,"VA",53.7
217,"VT",67.1
217,"WA",56.8
217,"WI",51.2
217,"WV",38.9
217,"WY",36.2
224,"AK",45.4
224,"AL",34.2
224,"AR",36.1
224,"AZ",45.1
224,"CA",52.5
224,"CO",54.2
224,"CT",63
224,"DE",52.5
224,"FL",48.6
224,"GA",38.5
224,"HI",53.4
224,"IA",49.5
224,"ID",37.2
224,"IL",48.2
224,"IN",44
224,"KS",45
224,"KY",45.3
224,"LA",36.7
224,"MA",63.7
224,"MD",58.6
224,"ME",63.3
224,"MI",48.7
224,"MN",53.6
224,"MO",41
224,"MS",34.4
224,"MT",44.1
224,"NC",43.6
224,"ND",40
224,"NE",49.3
224,"NH",58.2
224,"NJ",58.1
224,"NM",56.8
224,"NV",44.1
224,"NY",56.8
224,"OH",46.3
224,"OK",40
224,"OR",55.8
224,"PA",52
224,"RI",61.2
224,"SC",40.4
224,"SD",46.8
224,"TN",38.9
224,"TX",43.6
224,"UT",44.7
224,"VA",54.3
224,"VT",67.4
224,"WA",57.4
224,"WI",51.6
224,"WV",39
224,"WY",36.5
231,"AK",45.7
231,"AL",34.6
231,"AR",37
231,"AZ",45.5
231,"CA",53.2
231,"CO",54.7
231,"CT",63.5
231,"DE",53
231,"FL",49.2
231,"GA",38.7
231,"HI",53.7
231,"IA",49.8
231,"ID",37.5
231,"IL",48.8
231,"IN",44.4
231,"KS",45.5
231,"KY",45.9
231,"LA",37.2
231,"MA",64.1
231,"MD",59.1
231,"ME",64
231,"MI",49
231,"MN",54
231,"MO",41.6
231,"MS",34.8
231,"MT",44.4
231,"NC",44
231,"ND",40.2
231,"NE",49.7
231,"NH",58.5
231,"NJ",58.7
231,"NM",57.5
231,"NV",44.7
231,"NY",57.4
231,"OH",46.7
231,"OK",40.5
231,"OR",56.2
231,"PA",52.7
231,"RI",61.7
231,"SC",40.8
231,"SD",47.1
231,"TN",39.3
231,"TX",44.2
231,"UT",45.1
231,"VA",54.8
231,"VT",67.7
231,"WA",57.9
231,"WI",51.9
231,"WV",39.1
231,"WY",36.7
238,"AK",46
238,"AL",35
238,"AR",37.9
238,"AZ",45.9
238,"CA",53.8
238,"CO",55.1
238,"CT",64
238,"DE",53.5
238,"FL",49.8
238,"GA",39.4
238,"HI",54
238,"IA",50.2
238,"ID",37.8
238,"IL",49.3
238,"IN",44.8
238,"KS",46
238,"KY",46.4
238,"LA",37.8
238,"MA",64.5
238,"MD",59.6
238,"ME",64.4
238,"MI",49.3
238,"MN",54.4
238,"MO",42.4
238,"MS",35.4
238,"MT",44.8
238,"NC",44.4
238,"ND",40.5
238,"NE",50.2
238,"NH",58.8
238,"NJ",59.3
238,"NM",58
238,"NV",45.4
238,"NY",58
238,"OH",47
238,"OK",41.1
238,"OR",56.6
238,"PA",53.2
238,"RI",62.4
238,"SC",41.2
238,"SD",47.6
238,"TN",39.8
238,"TX",44.7
238,"UT",45.8
238,"VA",55.3
238,"VT",68
238,"WA",58.4
238,"WI",52.3
238,"WV",39.2
238,"WY",37.2
245,"AK",46.4
245,"AL",35.7
245,"AR",39
245,"AZ",46.6
245,"CA",54.5
245,"CO",55.7
245,"CT",64.7
245,"DE",54
245,"FL",50.7
245,"GA",39.7
245,"HI",54.4
245,"IA",50.6
245,"ID",38.2
245,"IL",50
245,"IN",45.3
245,"KS",46.7
245,"KY",47
245,"LA",38.9
245,"MA",65
245,"MD",60.2
245,"ME",64.8
245,"MI",49.7
245,"MN",54.8
245,"MO",43.3
245,"MS",36.2
245,"MT",45.2
245,"NC",44.9
245,"ND",40.8
245,"NE",50.6
245,"NH",59
245,"NJ",59.9
245,"NM",58.5
245,"NV",46.1
245,"NY",58.6
245,"OH",47.5
245,"OK",41.8
245,"OR",56.8
245,"PA",53.8
245,"RI",63.2
245,"SC",41.9
245,"SD",48.1
245,"TN",40.3
245,"TX",45.6
245,"UT",46.2
245,"VA",55.9
245,"VT",67.1
245,"WA",59
245,"WI",52.8
245,"WV",39.4
245,"WY",37.6
252,"AK",46.8
252,"AL",36.8
252,"AR",40.4
252,"AZ",47.3
252,"CA",55.2
252,"CO",56.4
252,"CT",65.3
252,"DE",54.6
252,"FL",51.9
252,"GA",40.9
252,"HI",54.8
252,"IA",51.2
252,"ID",38.8
252,"IL",50.6
252,"IN",45.8
252,"KS",47.5
252,"KY",47.8
252,"LA",40.4
252,"MA",65.5
252,"MD",60.9
252,"ME",65.3
252,"MI",50.1
252,"MN",55.3
252,"MO",44.4
252,"MS",37.3
252,"MT",45.6
252,"NC",45.7
252,"ND",41.3
252,"NE",51.3
252,"NH",59.4
252,"NJ",60.7
252,"NM",59.3
252,"NV",47
252,"NY",59.4
252,"OH",47.9
252,"OK",42.7
252,"OR",57.5
252,"PA",54.5
252,"RI",64.1
252,"SC",42.6
252,"SD",48.7
252,"TN",41.1
252,"TX",46.6
252,"UT",47.2
252,"VA",56.6
252,"VT",67.5
252,"WA",59.6
252,"WI",53.4
252,"WV",39.5
252,"WY",38.2
259,"AK",47.3
259,"AL",38.4
259,"AR",41.8
259,"AZ",48
259,"CA",56
259,"CO",57
259,"CT",66.2
259,"DE",55.4
259,"FL",53.2
259,"GA",41.9
259,"HI",55.4
259,"IA",51.8
259,"ID",39.3
259,"IL",51.3
259,"IN",46.4
259,"KS",48.4
259,"KY",48.7
259,"LA",41.6
259,"MA",66
259,"MD",61.6
259,"ME",65.9
259,"MI",50.6
259,"MN",56
259,"MO",45.2
259,"MS",38.4
259,"MT",46
259,"NC",46.5
259,"ND",41.7
259,"NE",52.1
259,"NH",59.7
259,"NJ",61.6
259,"NM",60.1
259,"NV",48
259,"NY",60.3
259,"OH",48.5
259,"OK",44
259,"OR",58.1
259,"PA",55.2
259,"RI",64.9
259,"SC",43.5
259,"SD",49.3
259,"TN",42
259,"TX",47.6
259,"UT",47.8
259,"VA",57.4
259,"VT",67.9
259,"WA",60.3
259,"WI",54.1
259,"WV",39.7
259,"WY",38.7
266,"AK",48
266,"AL",39.5
266,"AR",42.9
266,"AZ",49.3
266,"CA",56.7
266,"CO",57.6
266,"CT",66.7
266,"DE",56
266,"FL",54.3
266,"GA",42.8
266,"HI",55.9
266,"IA",52.4
266,"ID",39.7
266,"IL",51.8
266,"IN",46.7
266,"KS",49.1
266,"KY",49.5
266,"LA",42.6
266,"MA",66.5
266,"MD",62.2
266,"ME",66.5
266,"MI",50.9
266,"MN",56.6
266,"MO",45.9
266,"MS",39.6
266,"MT",46.8
266,"NC",47.2
266,"ND",42.2
266,"NE",52.8
266,"NH",60.3
266,"NJ",62.3
266,"NM",60.8
266,"NV",48.7
266,"NY",61.1
266,"OH",48.9
266,"OK",44.9
266,"OR",58.7
266,"PA",55.9
266,"RI",65.7
266,"SC",44.4
266,"SD",49.8
266,"TN",42.8
266,"TX",48.5
266,"UT",48.3
266,"VA",58
266,"VT",68.3
266,"WA",60.9
266,"WI",54.6
266,"WV",39.8
266,"WY",39.6
273,"AK",48.5
273,"AL",40.5
273,"AR",44
273,"AZ",49.9
273,"CA",57.4
273,"CO",58.2
273,"CT",67.3
273,"DE",56.5
273,"FL",55.4
273,"GA",43.5
273,"HI",56.6
273,"IA",52.9
273,"ID",40.4
273,"IL",52.4
273,"IN",47.3
273,"KS",49.8
273,"KY",50.3
273,"LA",43.6
273,"MA",67
273,"MD",62.9
273,"ME",67.1
273,"MI",51.3
273,"MN",57.2
273,"MO",46.6
273,"MS",41.5
273,"MT",47.3
273,"NC",48.1
273,"ND",42.8
273,"NE",53.4
273,"NH",60.8
273,"NJ",63
273,"NM",61.6
273,"NV",49.4
273,"NY",62
273,"OH",49.4
273,"OK",45.9
273,"OR",59.4
273,"PA",56.5
273,"RI",66.4
273,"SC",45.3
273,"SD",50.4
273,"TN",43.7
273,"TX",49.4
273,"UT",49
273,"VA",58.7
273,"VT",68.7
273,"WA",61.8
273,"WI",55.2
273,"WV",40
273,"WY",40.3
280,"AK",49.5
280,"AL",41.7
280,"AR",44.9
280,"AZ",50.5
280,"CA",58.2
280,"CO",58.8
280,"CT",68.1
280,"DE",57.1
280,"FL",56.3
280,"GA",44.4
280,"HI",57.2
280,"IA",53.5
280,"ID",41
280,"IL",52.9
280,"IN",47.9
280,"KS",50.4
280,"KY",51.3
280,"LA",44.6
280,"MA",67.4
280,"MD",63.5
280,"ME",67.9
280,"MI",51.9
280,"MN",57.7
280,"MO",47.2
280,"MS",42.6
280,"MT",48
280,"NC",48.9
280,"ND",43.5
280,"NE",54.1
280,"NH",61.1
280,"NJ",63.7
280,"NM",62.4
280,"NV",50.1
280,"NY",62.9
280,"OH",49.7
280,"OK",46.7
280,"OR",60.1
280,"PA",57.1
280,"RI",67.2
280,"SC",46.3
280,"SD",51
280,"TN",44.6
280,"TX",50.5
280,"UT",49.9
280,"VA",59.8
280,"VT",69.1
280,"WA",62.7
280,"WI",55.8
280,"WV",40.2
280,"WY",40.9
294,"AK",51
294,"AL",43.2
294,"AR",46.1
294,"AZ",51.5
294,"CA",59.5
294,"CO",59.8
294,"CT",69.2
294,"DE",58.2
294,"FL",57.9
294,"GA",46.2
294,"HI",58.4
294,"IA",54.3
294,"ID",42.1
294,"IL",53.9
294,"IN",48.7
294,"KS",51.6
294,"KY",53
294,"LA",45.9
294,"MA",68.3
294,"MD",64.6
294,"ME",68.8
294,"MI",52.7
294,"MN",58.5
294,"MO",48.4
294,"MS",44
294,"MT",48.8
294,"NC",50.8
294,"ND",44.6
294,"NE",55
294,"NH",61.9
294,"NJ",64.8
294,"NM",63.6
294,"NV",51.2
294,"NY",64.3
294,"OH",50.6
294,"OK",48.1
294,"OR",61.3
294,"PA",58.3
294,"RI",69
294,"SC",47.9
294,"SD",52
294,"TN",46
294,"TX",51.7
294,"UT",51.5
294,"VA",61.1
294,"VT",69.8
294,"WA",61.6
294,"WI",56.9
294,"WV",40.6
294,"WY",42.1
301,"AK",51.3
301,"AL",43.7
301,"AR",46.5
301,"AZ",52
301,"CA",60
301,"CO",60.3
301,"CT",69.6
301,"DE",58.6
301,"FL",58.5
301,"GA",46.7
301,"HI",58.7
301,"IA",54.7
301,"ID",42.5
301,"IL",54.3
301,"IN",49.1
301,"KS",52.1
301,"KY",53.6
301,"LA",46.4
301,"MA",68.6
301,"MD",65
301,"ME",69.3
301,"MI",52.8
301,"MN",58.9
301,"MO",48.7
301,"MS",44.5
301,"MT",49.3
301,"NC",51.4
301,"ND",45.1
301,"NE",55.4
301,"NH",62.2
301,"NJ",65.3
301,"NM",64
301,"NV",51.7
301,"NY",64.7
301,"OH",51
301,"OK",48.6
301,"OR",61.8
301,"PA",58.9
301,"RI",69.5
301,"SC",48.5
301,"SD",52.4
301,"TN",46.6
301,"TX",52.2
301,"UT",52.1
301,"VA",61.6
301,"VT",70.3
301,"WA",62.2
301,"WI",57.4
301,"WV",40.7
301,"WY",42.7
308,"AK",52
308,"AL",44.1
308,"AR",47
308,"AZ",52.4
308,"CA",60.5
308,"CO",60.8
308,"CT",70.1
308,"DE",59.2
308,"FL",59
308,"GA",47.2
308,"HI",59.2
308,"IA",55
308,"ID",43
308,"IL",54.4
308,"IN",49.4
308,"KS",52.5
308,"KY",54.2
308,"LA",46.9
308,"MA",69
308,"MD",65.5
308,"ME",69.9
308,"MI",53
308,"MN",59.3
308,"MO",49.2
308,"MS",45.1
308,"MT",49.8
308,"NC",52
308,"ND",45.5
308,"NE",55.8
308,"NH",62.5
308,"NJ",65.7
308,"NM",64.4
308,"NV",52.2
308,"NY",65.7
308,"OH",51.4
308,"OK",49.2
308,"OR",62.2
308,"PA",59.8
308,"RI",70
308,"SC",49.2
308,"SD",52.9
308,"TN",47.1
308,"TX",52.6
308,"UT",52.8
308,"VA",62.3
308,"VT",70.6
308,"WA",62.7
308,"WI",57.7
308,"WV",40.9
308,"WY",43.2
315,"AK",52.4
315,"AL",44.5
315,"AR",47.7
315,"AZ",52.8
315,"CA",61
315,"CO",61.3
315,"CT",70.5
315,"DE",59.7
315,"FL",59.5
315,"GA",48
315,"HI",59.6
315,"IA",55.4
315,"ID",43.6
315,"IL",54.4
315,"IN",49.7
315,"KS",53
315,"KY",54.6
315,"LA",47.4
315,"MA",69.4
315,"MD",66
315,"ME",70.3
315,"MI",53.4
315,"MN",59.6
315,"MO",49.5
315,"MS",45.5
315,"MT",50.2
315,"NC",52.4
315,"ND",45.7
315,"NE",56.1
315,"NH",62.7
315,"NJ",66.2
315,"NM",61.9
315,"NV",52.7
315,"NY",66.3
315,"OH",51.7
315,"OK",49.8
315,"OR",62.6
315,"PA",60.2
315,"RI",70.6
315,"SC",49.7
315,"SD",52.4
315,"TN",47.5
315,"TX",53.1
315,"UT",53.2
315,"VA",62.8
315,"VT",71
315,"WA",63.3
315,"WI",58.1
315,"WV",41
315,"WY",43.7
322,"AK",52.8
322,"AL",44.9
322,"AR",48.1
322,"AZ",53.3
322,"CA",61.5
322,"CO",61.8
322,"CT",70.9
322,"DE",60.1
322,"FL",59.9
322,"GA",48.4
322,"HI",59.9
322,"IA",55.7
322,"ID",44
322,"IL",60.6
322,"IN",49.9
322,"KS",53.4
322,"KY",50.9
322,"LA",47.8
322,"MA",69.8
322,"MD",66
322,"ME",70.8
322,"MI",53.6
322,"MN",60
322,"MO",49.9
322,"MS",45.9
322,"MT",50.6
322,"NC",52.8
322,"ND",46.1
322,"NE",56.4
322,"NH",63
322,"NJ",66.5
322,"NM",62.3
322,"NV",53.1
322,"NY",66.9
322,"OH",52
322,"OK",50.2
322,"OR",63
322,"PA",60.7
322,"RI",71.1
322,"SC",50.1
322,"SD",52.8
322,"TN",47.8
322,"TX",53.5
322,"UT",53.8
322,"VA",63.3
322,"VT",71.4
322,"WA",63.7
322,"WI",58.4
322,"WV",41.1
322,"WY",44.2
329,"AK",53.1
329,"AL",45.2
329,"AR",48.5
329,"AZ",53.6
329,"CA",61.9
329,"CO",62.2
329,"CT",71.2
329,"DE",60.5
329,"FL",60.2
329,"GA",48.8
329,"HI",60.2
329,"IA",56
329,"ID",44.4
329,"IL",61.1
329,"IN",50.1
329,"KS",53.7
329,"KY",51.2
329,"LA",48.1
329,"MA",70.2
329,"MD",66.5
329,"ME",71.2
329,"MI",53.9
329,"MN",61.7
329,"MO",50.2
329,"MS",46.2
329,"MT",51
329,"NC",53.3
329,"ND",48
329,"NE",56.6
329,"NH",63.4
329,"NJ",66.9
329,"NM",62.6
329,"NV",53.5
329,"NY",67.3
329,"OH",52.3
329,"OK",50.6
329,"OR",63.3
329,"PA",61.3
329,"RI",71.5
329,"SC",50.5
329,"SD",53.5
329,"TN",48.7
329,"TX",53.8
329,"UT",54.4
329,"VA",63.7
329,"VT",71.8
329,"WA",64.1
329,"WI",58.8
329,"WV",41.1
329,"WY",44.6
336,"AK",53.7
336,"AL",45.6
336,"AR",48.8
336,"AZ",54
336,"CA",62.4
336,"CO",62.5
336,"CT",71.5
336,"DE",60.9
336,"FL",60.7
336,"GA",49
336,"HI",60.5
336,"IA",56.2
336,"ID",44.7
336,"IL",61.6
336,"IN",50.3
336,"KS",54
336,"KY",51.6
336,"LA",48.4
336,"MA",70.5
336,"MD",66.8
336,"ME",71.6
336,"MI",54.2
336,"MN",61.9
336,"MO",50.5
336,"MS",46.6
336,"MT",51.4
336,"NC",53.6
336,"ND",48.3
336,"NE",56.9
336,"NH",63.8
336,"NJ",67.2
336,"NM",63
336,"NV",53.9
336,"NY",67.8
336,"OH",52.6
336,"OK",51
336,"OR",63.5
336,"PA",61.8
336,"RI",71.8
336,"SC",50.8
336,"SD",53.8
336,"TN",49.1
336,"TX",54.2
336,"UT",54.9
336,"VA",64.2
336,"VT",72.2
336,"WA",64.4
336,"WI",59
336,"WV",41.5
336,"WY",45
343,"AK",54
343,"AL",46
343,"AR",49.1
343,"AZ",54.4
343,"CA",62.8
343,"CO",62.9
343,"CT",71.7
343,"DE",60.9
343,"FL",61
343,"GA",49.4
343,"HI",60.7
343,"IA",56.5
343,"ID",45.1
343,"IL",61.4
343,"IN",50.5
343,"KS",54.4
343,"KY",51.9
343,"LA",48.7
343,"MA",70.8
343,"MD",67.2
343,"ME",72.1
343,"MI",54.4
343,"MN",62.2
343,"MO",50.8
343,"MS",46.9
343,"MT",51.7
343,"NC",54
343,"ND",48.6
343,"NE",57.2
343,"NH",64.6
343,"NJ",67.5
343,"NM",63.3
343,"NV",54.2
343,"NY",68.2
343,"OH",52.8
343,"OK",51.3
343,"OR",63.8
343,"PA",58
343,"RI",72.2
343,"SC",51.2
343,"SD",54.3
343,"TN",49.4
343,"TX",54.5
343,"UT",55.2
343,"VA",64.6
343,"VT",72.7
343,"WA",64.8
343,"WI",59.3
343,"WV",41.5
343,"WY",45.3
350,"AK",54.3
350,"AL",46.2
350,"AR",49.4
350,"AZ",54.7
350,"CA",63.3
350,"CO",63.4
350,"CT",72.1
350,"DE",61.6
350,"FL",61.5
350,"GA",49.7
350,"HI",61
350,"IA",56.8
350,"ID",45.3
350,"IL",61.8
350,"IN",50.6
350,"KS",54.7
350,"KY",52.2
350,"LA",48.9
350,"MA",71.3
350,"MD",67.7
350,"ME",72.4
350,"MI",54.7
350,"MN",62.6
350,"MO",51
350,"MS",47.1
350,"MT",51.9
350,"NC",54.3
350,"ND",48.9
350,"NE",57.4
350,"NH",64.8
350,"NJ",67.9
350,"NM",63.6
350,"NV",54.6
350,"NY",68.6
350,"OH",53.1
350,"OK",51.6
350,"OR",64.1
350,"PA",58.5
350,"RI",72.7
350,"SC",51.5
350,"SD",54.8
350,"TN",49.6
350,"TX",54.8
350,"UT",55.7
350,"VA",65
350,"VT",73
350,"WA",65.2
350,"WI",59.6
350,"WV",41.5
350,"WY",45.6
357,"AK",55.1
357,"AL",46.6
357,"AR",50
357,"AZ",55.5
357,"CA",64.2
357,"CO",64.4
357,"CT",73
357,"DE",62.4
357,"FL",62
357,"GA",49.7
357,"HI",61.9
357,"IA",57.6
357,"ID",45.6
357,"IL",62.6
357,"IN",51.1
357,"KS",55.4
357,"KY",53
357,"LA",49.3
357,"MA",72.4
357,"MD",68.7
357,"ME",73.5
357,"MI",55.4
357,"MN",63.6
357,"MO",51.8
357,"MS",47.4
357,"MT",52.6
357,"NC",55.1
357,"ND",49.5
357,"NE",58.3
357,"NH",65.3
357,"NJ",68.8
357,"NM",64.5
357,"NV",55.1
357,"NY",69.3
357,"OH",53.9
357,"OK",52.2
357,"OR",64.9
357,"PA",59.6
357,"RI",74.1
357,"SC",52
357,"SD",55.5
357,"TN",50.1
357,"TX",55.5
357,"UT",56.5
357,"VA",66.3
357,"VT",74.4
357,"WA",66.2
357,"WI",60.4
357,"WV",69
357,"WY",46.3
364,"AK",55.7
364,"AL",47
364,"AR",50.4
364,"AZ",56.1
364,"CA",65
364,"CO",65.2
364,"CT",73.9
364,"DE",63.2
364,"FL",62.6
364,"GA",50.2
364,"HI",62.6
364,"IA",58.2
364,"ID",45.8
364,"IL",63.5
364,"IN",51.5
364,"KS",56.1
364,"KY",53.5
364,"LA",49.7
364,"MA",73.5
364,"MD",69.5
364,"ME",74.7
364,"MI",56
364,"MN",64.5
364,"MO",52.3
364,"MS",47.8
364,"MT",53.1
364,"NC",55.7
364,"ND",51.8
364,"NE",59
364,"NH",66.2
364,"NJ",69.5
364,"NM",65.3
364,"NV",55.7
364,"NY",70.7
364,"OH",54.5
364,"OK",52.7
364,"OR",65.6
364,"PA",60.5
364,"RI",75.2
364,"SC",52.4
364,"SD",56.1
364,"TN",50.5
364,"TX",56.1
